grievance,lag,protest,correlation,p_value,significant
narrative_coup,-9,2023-11-12,0.0,1.0,0
narrative_coup,-8,2023-11-12,0.0,1.0,0
narrative_coup,-7,2023-11-12,0.0,1.0,0
narrative_coup,-6,2023-11-12,0.0,1.0,0
narrative_coup,-5,2023-11-12,0.0,1.0,0
narrative_coup,-4,2023-11-12,0.0,1.0,0
narrative_coup,-3,2023-11-12,0.0,1.0,0
narrative_coup,-2,2023-11-12,0.0,1.0,0
narrative_coup,-1,2023-11-12,0.0,1.0,0
narrative_coup,0,2023-11-12,0.0,1.0,0
narrative_coup,1,2023-11-12,0.0,1.0,0
narrative_coup,2,2023-11-12,0.0,1.0,0
narrative_coup,3,2023-11-12,0.0,1.0,0
narrative_coup,4,2023-11-12,0.0,1.0,0
narrative_coup,5,2023-11-12,0.0,1.0,0
narrative_coup,6,2023-11-12,0.0,1.0,0
narrative_coup,7,2023-11-12,0.0,1.0,0
narrative_coup,8,2023-11-12,0.0,1.0,0
narrative_coup,9,2023-11-12,0.0,1.0,0
narrative_coup,10,2023-11-12,0.0,1.0,0
narrative_coup,11,2023-11-12,0.0,1.0,0
narrative_coup,12,2023-11-12,0.0,1.0,0
narrative_coup,13,2023-11-12,0.0,1.0,0
narrative_coup,14,2023-11-12,0.0,1.0,0
narrative_coup,15,2023-11-12,0.0,1.0,0
narrative_coup,16,2023-11-12,0.0,1.0,0
narrative_violence,-9,2023-11-12,0.0,1.0,0
narrative_violence,-8,2023-11-12,0.0,1.0,0
narrative_violence,-7,2023-11-12,0.0,1.0,0
narrative_violence,-6,2023-11-12,0.0,1.0,0
narrative_violence,-5,2023-11-12,0.0,1.0,0
narrative_violence,-4,2023-11-12,0.0,1.0,0
narrative_violence,-3,2023-11-12,0.0,1.0,0
narrative_violence,-2,2023-11-12,0.0,1.0,0
narrative_violence,-1,2023-11-12,0.0,1.0,0
narrative_violence,0,2023-11-12,0.0,1.0,0
narrative_violence,1,2023-11-12,0.0,1.0,0
narrative_violence,2,2023-11-12,0.0,1.0,0
narrative_violence,3,2023-11-12,0.0,1.0,0
narrative_violence,4,2023-11-12,0.0,1.0,0
narrative_violence,5,2023-11-12,0.0,1.0,0
narrative_violence,6,2023-11-12,0.0,1.0,0
narrative_violence,7,2023-11-12,0.0,1.0,0
narrative_violence,8,2023-11-12,0.0,1.0,0
narrative_violence,9,2023-11-12,0.0,1.0,0
narrative_violence,10,2023-11-12,0.0,1.0,0
narrative_violence,11,2023-11-12,0.0,1.0,0
narrative_violence,12,2023-11-12,0.0,1.0,0
narrative_violence,13,2023-11-12,0.0,1.0,0
narrative_violence,14,2023-11-12,0.0,1.0,0
narrative_violence,15,2023-11-12,0.0,1.0,0
narrative_violence,16,2023-11-12,0.0,1.0,0
narrative_gov,-9,2025-06-16,0.0,1.0,0
narrative_gov,-8,2025-06-16,0.0,1.0,0
narrative_gov,-7,2025-06-16,0.0,1.0,0
narrative_gov,-6,2025-06-16,0.0,1.0,0
narrative_gov,-5,2025-06-16,0.0,1.0,0
narrative_gov,-4,2025-06-16,0.0,1.0,0
narrative_gov,-3,2025-06-16,0.0,1.0,0
narrative_gov,-2,2025-06-16,0.0,1.0,0
narrative_gov,-1,2025-06-16,0.0,1.0,0
narrative_gov,0,2025-06-16,0.0,1.0,0
narrative_gov,1,2025-06-16,0.0,1.0,0
narrative_gov,2,2025-06-16,0.0,1.0,0
narrative_gov,3,2025-06-16,0.0,1.0,0
narrative_gov,4,2025-06-16,0.0,1.0,0
narrative_gov,5,2025-06-16,0.0,1.0,0
narrative_gov,6,2025-06-16,0.0,1.0,0
narrative_gov,7,2025-06-16,0.0,1.0,0
narrative_gov,8,2025-06-16,0.0,1.0,0
narrative_gov,9,2025-06-16,0.0,1.0,0
narrative_gov,10,2025-06-16,0.0,1.0,0
narrative_gov,11,2025-06-16,0.0,1.0,0
narrative_gov,12,2025-06-16,0.0,1.0,0
narrative_gov,13,2025-06-16,0.0,1.0,0
narrative_gov,14,2025-06-16,0.0,1.0,0
narrative_gov,15,2025-06-16,0.0,1.0,0
