date_publish,narrative_protest,narrative_corruption,narrative_economic
2018-12-26,22.714285714285715,12.285714285714286,43.142857142857146
2018-12-27,20.0,12.571428571428571,40.57142857142857
2018-12-28,20.142857142857142,12.714285714285714,41.142857142857146
2018-12-29,20.285714285714285,12.0,38.142857142857146
2018-12-30,17.857142857142858,11.571428571428571,37.142857142857146
2018-12-31,16.428571428571427,10.0,32.42857142857143
2019-01-01,16.571428571428573,9.428571428571429,26.857142857142858
2019-01-02,16.0,9.857142857142858,29.571428571428573
2019-01-03,18.142857142857142,8.714285714285714,31.142857142857142
2019-01-04,16.285714285714285,7.428571428571429,29.857142857142858
2019-01-05,16.285714285714285,6.285714285714286,31.0
2019-01-06,17.428571428571427,6.0,32.0
2019-01-07,20.142857142857142,7.142857142857143,36.857142857142854
2019-01-08,21.428571428571427,7.714285714285714,41.142857142857146
2019-01-09,20.857142857142858,7.714285714285714,40.42857142857143
2019-01-10,19.714285714285715,8.0,40.714285714285715
2019-01-11,20.571428571428573,8.857142857142858,42.42857142857143
2019-01-12,19.0,10.0,42.142857142857146
2019-01-13,19.0,10.142857142857142,41.0
2019-01-14,17.571428571428573,10.428571428571429,39.714285714285715
2019-01-15,16.857142857142858,9.142857142857142,40.714285714285715
2019-01-16,17.714285714285715,9.0,38.714285714285715
2019-01-17,17.0,8.857142857142858,35.57142857142857
2019-01-18,17.714285714285715,8.571428571428571,32.714285714285715
2019-01-19,17.428571428571427,7.428571428571429,34.142857142857146
2019-01-20,17.142857142857142,7.142857142857143,35.0
2019-01-21,16.0,6.142857142857143,35.857142857142854
2019-01-22,16.857142857142858,6.714285714285714,35.142857142857146
2019-01-23,16.714285714285715,6.428571428571429,37.42857142857143
2019-01-24,20.0,7.0,40.57142857142857
2019-01-25,21.142857142857142,6.857142857142857,42.857142857142854
2019-01-26,22.571428571428573,6.857142857142857,43.142857142857146
2019-01-27,23.0,7.285714285714286,44.142857142857146
2019-01-28,25.142857142857142,10.0,47.42857142857143
2019-01-29,25.0,13.142857142857142,51.857142857142854
2019-01-30,24.571428571428573,13.428571428571429,52.142857142857146
2019-01-31,19.857142857142858,12.428571428571429,47.142857142857146
2019-02-01,20.571428571428573,13.0,49.857142857142854
2019-02-02,19.857142857142858,13.714285714285714,51.57142857142857
2019-02-03,19.571428571428573,14.428571428571429,50.857142857142854
2019-02-04,19.714285714285715,13.285714285714286,46.0
2019-02-05,17.857142857142858,9.714285714285714,38.0
2019-02-06,17.428571428571427,9.285714285714286,33.0
2019-02-07,19.714285714285715,10.0,33.142857142857146
2019-02-08,21.428571428571427,9.142857142857142,30.857142857142858
2019-02-09,26.285714285714285,9.142857142857142,31.285714285714285
2019-02-10,30.714285714285715,9.142857142857142,36.42857142857143
2019-02-11,33.857142857142854,8.285714285714286,39.142857142857146
2019-02-12,33.714285714285715,7.857142857142857,44.857142857142854
2019-02-13,37.42857142857143,7.714285714285714,54.42857142857143
2019-02-14,40.857142857142854,7.571428571428571,61.857142857142854
2019-02-15,40.142857142857146,8.428571428571429,64.85714285714286
2019-02-16,35.57142857142857,8.142857142857142,63.0
2019-02-17,32.142857142857146,7.285714285714286,57.857142857142854
2019-02-18,30.142857142857142,8.285714285714286,57.57142857142857
2019-02-19,32.142857142857146,10.0,56.0
2019-02-20,30.142857142857142,9.714285714285714,51.285714285714285
2019-02-21,28.285714285714285,11.285714285714286,49.857142857142854
2019-02-22,27.714285714285715,11.571428571428571,49.0
2019-02-23,28.857142857142858,12.571428571428571,49.142857142857146
2019-02-24,28.0,14.285714285714286,49.714285714285715
2019-02-25,27.142857142857142,12.857142857142858,50.285714285714285
